# onset,offset,note,velocity
0.06888888888888889	0.9628571428571429	74	127
0.9744671201814059	1.4388662131519274	79	127
0.9744671201814059	1.5433560090702947	67	127
0.9744671201814059	1.5433560090702947	71	127
1.4620861678004535	1.5665759637188208	81	127
1.5781859410430839	1.8336054421768708	71	127
1.5781859410430839	1.8336054421768708	79	127
1.5781859410430839	1.8336054421768708	67	127
1.8452154195011339	2.170294784580499	69	127
1.8452154195011339	2.170294784580499	78	127
1.8452154195011339	2.170294784580499	72	127
2.51859410430839	2.8901133786848074	74	127
2.9017233560090703	3.505442176870748	71	127
2.9017233560090703	3.505442176870748	67	127
2.9017233560090703	3.2964625850340137	79	127
3.412562358276644	3.5402721088435376	81	127
3.5518820861678004	3.8189115646258505	71	127
3.5518820861678004	3.8189115646258505	79	127
3.5518820861678004	3.8189115646258505	67	127
3.8421315192743766	4.074308390022676	84	127
3.8421315192743766	4.074308390022676	66	127
3.8421315192743766	4.074308390022676	69	127
4.4458503401360545	4.840589569160998	67	127
4.4458503401360545	4.840589569160998	83	127
4.852199546485261	5.65328798185941	64	127
4.852199546485261	5.65328798185941	60	127
4.852199546485261	5.2817687074829935	81	127
5.304988662131519	5.421065759637188	83	127
5.421065759637188	5.699727891156463	81	127
5.711337868480726	6.558866213151927	61	127
5.711337868480726	6.558866213151927	69	127
5.711337868480726	5.989977324263038	76	127
6.373106575963718	6.663356009070295	81	127
6.686575963718821	7.661814058956916	71	127
6.686575963718821	7.952063492063492	62	127
6.686575963718821	7.661814058956916	79	127
7.661814058956916	7.952063492063492	69	127
7.661814058956916	7.952063492063492	78	127
8.416462585034013	8.695102040816327	74	127
8.706712018140589	9.322040816326531	67	127
8.706712018140589	9.194331065759638	79	127
8.706712018140589	9.322040816326531	71	127
9.229160997732427	9.345238095238095	81	127
9.35687074829932	9.577460317460318	67	127
9.35687074829932	9.577460317460318	79	127
9.35687074829932	9.577460317460318	71	127
9.600657596371882	9.832879818594105	78	127
9.600657596371882	9.832879818594105	69	127
9.600657596371882	9.832879818594105	72	127
10.262448979591836	10.622358276643991	74	127
10.633968253968254	11.156417233560092	67	127
10.633968253968254	11.051927437641723	79	127
10.633968253968254	11.156417233560092	71	127
11.07514739229025	11.179637188208616	81	127
11.19124716553288	11.539546485260772	79	127
11.19124716553288	11.539546485260772	67	127
11.19124716553288	11.539546485260772	71	127
11.551156462585034	11.783356009070294	84	127
11.551156462585034	11.783356009070294	66	127
11.551156462585034	11.783356009070294	69	127
12.178095238095239	12.630884353741497	67	127
12.178095238095239	12.630884353741497	83	127
12.642494331065759	13.130113378684808	64	127
12.642494331065759	13.025623582766439	81	127
12.642494331065759	13.130113378684808	60	127
13.048843537414966	13.164943310657597	83	127
13.164943310657597	13.55968253968254	84	127
13.571292517006803	13.861541950113379	76	127
14.140181405895692	14.465260770975057	78	127
14.140181405895692	14.465260770975057	72	127
14.140181405895692	14.465260770975057	62	127
14.488480725623583	15.649478458049886	67	127
14.488480725623583	15.417278911564626	81	127
14.488480725623583	15.417278911564626	72	127
15.417278911564626	15.649478458049886	79	127
15.417278911564626	15.649478458049886	71	127
16.671156462585035	17.019455782312924	43	127
16.671156462585035	17.019455782312924	55	127
17.031043083900226	17.48385487528345	59	127
17.031043083900226	17.48385487528345	67	127
17.031043083900226	17.48385487528345	62	127
17.507074829931973	17.716054421768707	62	127
17.507074829931973	17.716054421768707	67	127
17.507074829931973	17.716054421768707	59	127
17.739274376417235	17.983061224489795	57	127
17.739274376417235	17.983061224489795	45	127
17.994693877551022	18.41265306122449	62	127
17.994693877551022	18.41265306122449	66	127
17.994693877551022	18.41265306122449	60	127
18.42426303854875	18.72612244897959	62	127
18.42426303854875	18.72612244897959	60	127
18.42426303854875	18.72612244897959	66	127
18.737732426303854	19.02798185941043	55	127
18.737732426303854	19.02798185941043	43	127
19.039591836734694	19.36467120181406	59	127
19.039591836734694	19.36467120181406	67	127
19.039591836734694	19.36467120181406	62	127
19.387891156462587	19.724580498866214	67	127
19.387891156462587	19.724580498866214	59	127
19.387891156462587	19.724580498866214	62	127
19.736190476190476	20.293469387755103	54	127
19.736190476190476	20.293469387755103	42	127
20.026439909297054	20.305079365079365	69	127
20.026439909297054	20.305079365079365	72	127
20.026439909297054	20.305079365079365	62	127
20.36312925170068	20.641768707482992	62	127
20.36312925170068	20.641768707482992	43	127
20.36312925170068	20.641768707482992	71	127
20.36312925170068	20.641768707482992	67	127
20.36312925170068	20.641768707482992	55	127
20.653356009070293	20.873968253968254	48	127
20.653356009070293	20.873968253968254	36	127
20.885578231292516	21.373197278911565	64	127
20.885578231292516	21.373197278911565	69	127
21.384807256235828	21.686666666666667	64	127
21.384807256235828	21.686666666666667	69	127
21.69827664399093	22.034965986394557	49	127
21.69827664399093	22.034965986394557	37	127
22.058185941043085	22.336825396825397	64	127
22.058185941043085	22.336825396825397	69	127
22.058185941043085	22.336825396825397	57	127
22.34843537414966	22.627074829931974	69	127
22.34843537414966	22.627074829931974	57	127
22.34843537414966	22.627074829931974	64	127
22.6502947845805	23.91578231292517	50	127
22.6502947845805	23.91578231292517	38	127
22.975374149659864	23.253990929705214	62	127
22.975374149659864	23.253990929705214	67	127
22.975374149659864	23.253990929705214	59	127
23.26562358276644	23.660362811791384	67	127
23.26562358276644	23.660362811791384	62	127
23.26562358276644	23.660362811791384	59	127
23.671972789115646	23.91578231292517	66	127
23.671972789115646	23.91578231292517	62	127
23.671972789115646	23.91578231292517	57	127
24.623990929705215	25.007120181405895	55	127
24.623990929705215	25.007120181405895	43	127
25.030340136054424	25.33219954648526	62	127
25.030340136054424	25.33219954648526	59	127
25.030340136054424	25.33219954648526	67	127
25.355419501133788	25.726938775510202	59	127
25.355419501133788	25.726938775510202	67	127
25.355419501133788	25.726938775510202	62	127
25.796598639455784	26.005578231292517	57	127
25.796598639455784	26.005578231292517	45	127
26.01718820861678	26.446757369614513	62	127
26.01718820861678	26.446757369614513	66	127
26.01718820861678	26.446757369614513	60	127
26.458367346938775	26.737006802721087	62	127
26.458367346938775	26.737006802721087	66	127
26.458367346938775	26.737006802721087	60	127
26.748616780045353	27.05047619047619	55	127
26.748616780045353	27.05047619047619	43	127
27.062086167800455	27.375555555555554	67	127
27.062086167800455	27.375555555555554	62	127
27.062086167800455	27.375555555555554	59	127
27.38716553287982	27.7702947845805	59	127
27.38716553287982	27.7702947845805	67	127
27.38716553287982	27.7702947845805	62	127
27.781904761904762	28.304353741496598	54	127
27.781904761904762	28.304353741496598	42	127
28.03732426303855	28.31596371882086	62	127
28.03732426303855	28.31596371882086	72	127
28.03732426303855	28.31596371882086	69	127
28.33918367346939	28.594603174603176	55	127
28.33918367346939	28.594603174603176	43	127
28.33918367346939	28.594603174603176	71	127
28.33918367346939	28.594603174603176	67	127
28.33918367346939	28.594603174603176	62	127
28.606213151927438	29.08222222222222	36	127
28.606213151927438	29.08222222222222	48	127
29.093832199546487	29.48857142857143	60	127
29.093832199546487	29.48857142857143	69	127
29.093832199546487	29.48857142857143	64	127
29.50018140589569	29.76721088435374	69	127
29.50018140589569	29.76721088435374	60	127
29.50018140589569	29.76721088435374	64	127
29.778820861678003	30.405759637188208	45	127
30.103900226757368	30.428979591836736	57	127
30.103900226757368	30.428979591836736	64	127
30.103900226757368	30.428979591836736	60	127
30.440589569161	30.893378684807256	57	127
30.440589569161	30.893378684807256	50	127
30.440589569161	30.893378684807256	66	127
30.440589569161	30.893378684807256	60	127
30.91659863945578	32.3562358276644	55	127
30.91659863945578	32.112426303854875	60	127
30.91659863945578	32.3562358276644	62	127
30.91659863945578	32.3562358276644	43	127
30.91659863945578	32.112426303854875	69	127
30.91659863945578	32.112426303854875	66	127
32.112426303854875	32.3562358276644	67	127
32.112426303854875	32.3562358276644	59	127
33.08766439909297	33.55204081632653	74	127
33.56367346938776	34.34154195011338	74	127
33.56367346938776	34.34154195011338	67	127
33.56367346938776	34.132562358276644	83	127
34.21383219954649	34.364761904761906	85	127
34.37637188208617	34.64340136054422	86	127
34.37637188208617	34.64340136054422	67	127
34.37637188208617	34.64340136054422	74	127
34.66662131519274	34.93365079365079	81	127
34.66662131519274	34.93365079365079	74	127
34.66662131519274	34.93365079365079	66	127
35.29356009070295	35.665079365079364	78	127
35.67668934240363	36.326848072562356	71	127
35.67668934240363	36.164308390022676	79	127
35.67668934240363	36.326848072562356	74	127
36.23396825396826	36.37328798185941	81	127
36.37328798185941	36.6287074829932	83	127
